Timestampe, Temperatura, Umiditate, Nivel UV, Toluen, Acetona, Amoniac, Alcool, Hidrogen, Dioxid de Carbon
211.64,27.9,54.8,1,2.72,62.41,4.34,254.35,-35.85,300.42
212.22,27.9,54.8,1,-1.84,60.05,0.79,243.35,-40.41,287.35
212.79,27.9,54.8,1,2.72,62.41,4.34,254.35,-35.85,300.42
213.37,27.9,54.8,1,2.72,62.41,4.34,254.35,-35.85,300.42
213.94,27.9,54.8,1,2.72,62.41,4.34,254.35,-35.85,300.42
214.51,27.9,54.8,1,-1.84,60.05,0.79,243.35,-40.41,287.35
215.09,27.9,54.8,1,-1.84,60.05,0.79,243.35,-40.41,287.35
215.66,27.9,54.8,1,-1.84,60.05,0.79,243.35,-40.41,287.35
216.23,28,54.7,1,2.72,62.41,4.34,254.35,-35.85,300.42
216.81,28,54.7,1,2.72,62.41,4.34,254.35,-35.85,300.42
217.38,28,54.7,1,-1.84,60.05,0.79,243.35,-40.41,287.35
217.96,28,54.7,1,2.72,62.41,4.34,254.35,-35.85,300.42
218.53,28,54.8,1,2.72,62.41,4.34,254.35,-35.85,300.42
219.1,28,54.8,1,-1.84,60.05,0.79,243.35,-40.41,287.35
219.68,28,54.8,1,-1.84,60.05,0.79,243.35,-40.41,287.35
220.25,28,54.8,1,-1.84,60.05,0.79,243.35,-40.41,287.35
220.82,28,54.8,1,11.65,67.04,11.28,275.91,-26.92,326.04
221.4,28,54.8,1,2.72,62.41,4.34,254.35,-35.85,300.42
221.97,28,54.8,1,2.72,62.41,4.34,254.35,-35.85,300.42
222.54,28,54.8,1,2.72,62.41,4.34,254.35,-35.85,300.42
223.12,28,54.8,1,2.72,62.41,4.34,254.35,-35.85,300.42
223.69,28,54.8,1,2.72,62.41,4.34,254.35,-35.85,300.42
224.27,28,54.8,1,2.72,62.41,4.34,254.35,-35.85,300.42
224.84,28,54.8,1,-1.84,60.05,0.79,243.35,-40.41,287.35
225.41,28,54.8,1,7.21,64.74,7.83,265.2,-31.36,313.31
225.99,28,54.8,1,2.72,62.41,4.34,254.35,-35.85,300.42
226.56,28,54.8,1,7.21,64.74,7.83,265.2,-31.36,313.31
227.13,28,54.8,1,7.21,64.74,7.83,265.2,-31.36,313.31
227.7,28,54.8,1,2.72,62.41,4.34,254.35,-35.85,300.42
228.28,28,54.8,1,2.72,62.41,4.34,254.35,-35.85,300.42
228.85,28,54.8,1,2.72,62.41,4.34,254.35,-35.85,300.42
229.43,28,54.8,1,7.21,64.74,7.83,265.2,-31.36,313.31
230,28,54.8,1,7.21,64.74,7.83,265.2,-31.36,313.31
230.57,28,54.8,1,7.21,64.74,7.83,265.2,-31.36,313.31
231.15,28,54.8,1,2.72,62.41,4.34,254.35,-35.85,300.42
231.72,28,54.8,1,2.72,62.41,4.34,254.35,-35.85,300.42
232.29,28.1,54.8,1,11.65,67.04,11.28,275.91,-26.92,326.04
232.87,28.1,54.8,1,2.72,62.41,4.34,254.35,-35.85,300.42
233.44,28.1,54.8,1,7.21,64.74,7.83,265.2,-31.36,313.31
234.01,28.1,54.8,1,7.21,64.74,7.83,265.2,-31.36,313.31
234.58,28.1,54.7,1,7.21,64.74,7.83,265.2,-31.36,313.31
235.16,28.1,54.7,1,2.72,62.41,4.34,254.35,-35.85,300.42
235.73,28.1,54.7,1,2.72,62.41,4.34,254.35,-35.85,300.42
236.3,28.1,54.7,1,7.21,64.74,7.83,265.2,-31.36,313.31
236.88,28.1,54.7,1,7.21,64.74,7.83,265.2,-31.36,313.31
237.45,28.1,54.7,1,7.21,64.74,7.83,265.2,-31.36,313.31
238.02,28.1,54.7,1,7.21,64.74,7.83,265.2,-31.36,313.31
238.6,28.1,54.7,1,7.21,64.74,7.83,265.2,-31.36,313.31
239.17,28.1,54.7,1,7.21,64.74,7.83,265.2,-31.36,313.31
239.75,28.1,54.7,1,2.72,62.41,4.34,254.35,-35.85,300.42
240.32,28.1,54.7,1,2.72,62.41,4.34,254.35,-35.85,300.42
240.89,28.1,54.7,1,7.21,64.74,7.83,265.2,-31.36,313.31
241.46,28.1,54.7,1,7.21,64.74,7.83,265.2,-31.36,313.31
242.04,28.1,54.7,1,7.21,64.74,7.83,265.2,-31.36,313.31
242.61,28.1,54.7,1,7.21,64.74,7.83,265.2,-31.36,313.31
243.18,28.1,54.7,1,7.21,64.74,7.83,265.2,-31.36,313.31
243.76,28.1,54.6,1,7.21,64.74,7.83,265.2,-31.36,313.31
244.33,28.1,54.6,1,7.21,64.74,7.83,265.2,-31.36,313.31
244.9,28.1,54.6,1,7.21,64.74,7.83,265.2,-31.36,313.31
245.48,28.1,54.6,1,7.21,64.74,7.83,265.2,-31.36,313.31
246.05,28.1,54.6,1,11.65,67.04,11.28,275.91,-26.92,326.04
246.63,28.1,54.6,1,7.21,64.74,7.83,265.2,-31.36,313.31
247.2,28.1,54.6,1,7.21,64.74,7.83,265.2,-31.36,313.31
247.77,28.1,54.6,1,2.72,62.41,4.34,254.35,-35.85,300.42
248.34,28.2,54.5,1,7.21,64.74,7.83,265.2,-31.36,313.31
248.92,28.2,54.5,1,11.65,67.04,11.28,275.91,-26.92,326.04
249.49,28.2,54.5,1,7.21,64.74,7.83,265.2,-31.36,313.31
250.06,28.2,54.5,1,7.21,64.74,7.83,265.2,-31.36,313.31
250.64,28.2,54.4,1,7.21,64.74,7.83,265.2,-31.36,313.31
251.21,28.2,54.4,1,7.21,64.74,7.83,265.2,-31.36,313.31
251.79,28.2,54.4,1,2.72,62.41,4.34,254.35,-35.85,300.42
252.36,28.2,54.4,1,2.72,62.41,4.34,254.35,-35.85,300.42
252.93,28.2,54.3,1,7.21,64.74,7.83,265.2,-31.36,313.31
253.51,28.2,54.3,1,2.72,62.41,4.34,254.35,-35.85,300.42
254.08,28.2,54.3,1,7.21,64.74,7.83,265.2,-31.36,313.31
254.65,28.2,54.3,1,7.21,64.74,7.83,265.2,-31.36,313.31
255.22,28.2,54.3,1,7.21,64.74,7.83,265.2,-31.36,313.31
255.8,28.2,54.3,1,2.72,62.41,4.34,254.35,-35.85,300.42
256.37,28.2,54.3,1,2.72,62.41,4.34,254.35,-35.85,300.42
256.94,28.2,54.3,1,2.72,62.41,4.34,254.35,-35.85,300.42
257.52,28.2,54.1,1,2.72,62.41,4.34,254.35,-35.85,300.42
258.09,28.2,54.1,1,2.72,62.41,4.34,254.35,-35.85,300.42
258.66,28.2,54.1,1,2.72,62.41,4.34,254.35,-35.85,300.42
259.23,28.2,54.1,1,2.72,62.41,4.34,254.35,-35.85,300.42
259.81,28.2,54.1,1,7.21,64.74,7.83,265.2,-31.36,313.31
260.38,28.2,54.1,1,-1.84,60.05,0.79,243.35,-40.41,287.35
260.96,28.2,54.1,1,2.72,62.41,4.34,254.35,-35.85,300.42
261.53,28.2,54.1,1,-1.84,60.05,0.79,243.35,-40.41,287.35
262.1,28.2,54.1,1,2.72,62.41,4.34,254.35,-35.85,300.42
262.68,28.2,54.1,1,2.72,62.41,4.34,254.35,-35.85,300.42
263.25,28.2,54.1,1,2.72,62.41,4.34,254.35,-35.85,300.42
263.83,28.2,54.1,1,2.72,62.41,4.34,254.35,-35.85,300.42
264.4,28.3,54.1,1,2.72,62.41,4.34,254.35,-35.85,300.42
264.97,28.3,54.1,1,-1.84,60.05,0.79,243.35,-40.41,287.35
265.55,28.3,54.1,1,7.21,64.74,7.83,265.2,-31.36,313.31
266.12,28.3,54.1,1,2.72,62.41,4.34,254.35,-35.85,300.42
266.69,28.3,54.1,1,2.72,62.41,4.34,254.35,-35.85,300.42
267.27,28.3,54.1,1,2.72,62.41,4.34,254.35,-35.85,300.42
267.84,28.3,54.1,1,-1.84,60.05,0.79,243.35,-40.41,287.35
268.41,28.3,54.1,1,-1.84,60.05,0.79,243.35,-40.41,287.35
268.99,28.3,54.1,1,2.72,62.41,4.34,254.35,-35.85,300.42
269.56,28.3,54.1,1,-1.84,60.05,0.79,243.35,-40.41,287.35
270.14,28.3,54.1,1,-1.84,60.05,0.79,243.35,-40.41,287.35
270.71,28.3,54.1,1,2.72,62.41,4.34,254.35,-35.85,300.42
271.28,28.3,54,1,2.72,62.41,4.34,254.35,-35.85,300.42
271.86,28.3,54,1,-1.84,60.05,0.79,243.35,-40.41,287.35
272.43,28.3,54,1,-1.84,60.05,0.79,243.35,-40.41,287.35
273,28.3,54,1,-1.84,60.05,0.79,243.35,-40.41,287.35
273.58,28.3,53.9,1,2.72,62.41,4.34,254.35,-35.85,300.42
274.15,28.3,53.9,1,-1.84,60.05,0.79,243.35,-40.41,287.35
274.73,28.3,53.9,1,2.72,62.41,4.34,254.35,-35.85,300.42
275.3,28.3,53.9,1,2.72,62.41,4.34,254.35,-35.85,300.42
275.87,28.3,53.9,1,2.72,62.41,4.34,254.35,-35.85,300.42
276.45,28.3,53.9,1,2.72,62.41,4.34,254.35,-35.85,300.42
277.02,28.3,53.9,1,-1.84,60.05,0.79,243.35,-40.41,287.35
277.59,28.3,53.9,1,-1.84,60.05,0.79,243.35,-40.41,287.35
278.17,28.3,53.8,1,-1.84,60.05,0.79,243.35,-40.41,287.35
278.74,28.3,53.8,1,-1.84,60.05,0.79,243.35,-40.41,287.35
279.32,28.3,53.8,1,-1.84,60.05,0.79,243.35,-40.41,287.35
279.89,28.3,53.8,1,-1.84,60.05,0.79,243.35,-40.41,287.35
280.46,28.3,53.8,1,2.72,62.41,4.34,254.35,-35.85,300.42
281.04,28.3,53.8,1,-1.84,60.05,0.79,243.35,-40.41,287.35
281.61,28.3,53.8,1,-1.84,60.05,0.79,243.35,-40.41,287.35
282.19,28.3,53.8,1,2.72,62.41,4.34,254.35,-35.85,300.42
282.76,28.4,53.7,1,-1.84,60.05,0.79,243.35,-40.41,287.35
283.34,28.4,53.7,1,-1.84,60.05,0.79,243.35,-40.41,287.35
283.91,28.4,53.7,1,-1.84,60.05,0.79,243.35,-40.41,287.35
284.48,28.4,53.7,1,-1.84,60.05,0.79,243.35,-40.41,287.35
285.06,28.4,53.7,1,-1.84,60.05,0.79,243.35,-40.41,287.35
285.63,28.4,53.7,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
286.21,28.4,53.7,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
286.78,28.4,53.7,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
287.36,28.4,53.6,1,-1.84,60.05,0.79,243.35,-40.41,287.35
287.93,28.4,53.6,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
288.51,28.4,53.6,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
289.08,28.4,53.6,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
289.66,28.4,53.6,1,-1.84,60.05,0.79,243.35,-40.41,287.35
290.23,28.4,53.6,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
290.81,28.4,53.6,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
291.38,28.4,53.6,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
291.96,28.4,53.6,1,-1.84,60.05,0.79,243.35,-40.41,287.35
292.53,28.4,53.6,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
293.11,28.4,53.6,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
293.68,28.4,53.6,1,2.72,62.41,4.34,254.35,-35.85,300.42
294.26,28.4,53.5,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
294.83,28.4,53.5,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
295.41,28.4,53.5,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
295.98,28.4,53.5,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
296.56,28.4,53.5,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
297.14,28.4,53.5,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
297.71,28.4,53.5,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
298.28,28.4,53.5,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
298.86,28.4,53.5,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
299.44,28.4,53.5,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
300.01,28.4,53.5,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
301.16,28.5,53.4,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
301.74,28.5,53.4,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
302.31,28.5,53.4,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
302.89,28.5,53.4,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
303.46,28.5,53.4,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
304.04,28.5,53.4,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
304.61,28.5,53.4,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
305.19,28.5,53.4,1,2.72,62.41,4.34,254.35,-35.85,300.42
305.76,28.5,53.4,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
306.34,28.5,53.4,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
306.91,28.5,53.4,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
307.49,28.5,53.4,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
308.07,28.5,53.3,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
308.64,28.5,53.3,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
309.22,28.5,53.3,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
309.79,28.5,53.3,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
310.37,28.5,53.3,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
310.95,28.5,53.3,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
311.52,28.5,53.3,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
312.1,28.5,53.3,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
312.67,28.5,53.3,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
313.25,28.5,53.3,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
313.82,28.5,53.3,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
314.4,28.5,53.3,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
314.97,28.5,53.3,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
315.55,28.5,53.3,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
316.13,28.5,53.3,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
316.7,28.5,53.3,1,-1.84,60.05,0.79,243.35,-40.41,287.35
317.27,28.5,53.2,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
317.85,28.5,53.2,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
318.43,28.5,53.2,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
319,28.5,53.2,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
319.58,28.5,53.2,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
320.16,28.5,53.2,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
320.73,28.5,53.2,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
321.3,28.5,53.2,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
321.88,28.5,53.2,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
322.46,28.5,53.2,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
323.03,28.5,53.2,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
323.61,28.5,53.2,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
324.19,28.6,53.2,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
324.76,28.6,53.2,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
325.34,28.6,53.2,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
326.49,28.6,53.1,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
327.07,28.6,53.1,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
327.64,28.6,53.1,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
328.22,28.6,53.1,1,-1.84,60.05,0.79,243.35,-40.41,287.35
328.79,28.6,53.1,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
329.37,28.6,53.1,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
329.94,28.6,53.1,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
330.52,28.6,53.1,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
331.09,28.6,53.1,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
331.67,28.6,53.1,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
332.25,28.6,53.1,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
332.82,28.6,53.1,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
333.39,28.6,53.1,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
333.97,28.6,53.1,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
334.55,28.6,53.1,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
335.12,28.6,53.1,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
335.7,28.6,53,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
336.28,28.6,53,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
336.85,28.6,53,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
337.43,28.6,53,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
338,28.6,53,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
338.58,28.6,53,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
339.16,28.6,53,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
339.73,28.6,53,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
340.31,28.6,52.9,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
340.88,28.6,52.9,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
341.46,28.6,52.9,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
342.04,28.6,52.9,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
342.61,28.7,52.9,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
343.19,28.7,52.9,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
343.76,28.7,52.9,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
344.34,28.7,52.9,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
344.92,28.7,52.9,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
345.49,28.7,52.9,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
346.07,28.7,52.9,1,-1.84,60.05,0.79,243.35,-40.41,287.35
346.64,28.7,52.9,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
347.22,28.7,52.8,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
347.8,28.7,52.8,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
348.37,28.7,52.8,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
348.95,28.7,52.8,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
349.52,28.7,52.8,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
350.1,28.7,52.8,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
350.68,28.7,52.8,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
351.25,28.7,52.8,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
351.83,28.7,52.8,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
352.41,28.7,52.8,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
352.98,28.7,52.8,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
353.56,28.7,52.8,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
354.13,28.7,52.8,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
354.71,28.7,52.8,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
355.29,28.7,52.8,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
355.86,28.7,52.8,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
356.44,28.7,52.7,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
357.02,28.7,52.7,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
357.59,28.7,52.7,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
358.17,28.7,52.7,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
358.75,28.7,52.7,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
359.32,28.7,52.7,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
359.9,28.7,52.7,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
360.47,28.7,52.7,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
361.05,28.7,52.7,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
361.63,28.7,52.7,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
362.2,28.7,52.7,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
362.78,28.7,52.7,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
363.36,28.8,52.7,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
363.93,28.8,52.7,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
364.51,28.8,52.7,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
365.08,28.8,52.7,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
365.66,28.8,52.6,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
366.24,28.8,52.6,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
366.82,28.8,52.6,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
367.39,28.8,52.6,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
367.97,28.8,52.6,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
368.55,28.8,52.6,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
369.12,28.8,52.6,1,-1.84,60.05,0.79,243.35,-40.41,287.35
369.69,28.8,52.6,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
370.27,28.8,52.5,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
370.85,28.8,52.5,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
371.42,28.8,52.5,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
372,28.8,52.5,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
372.58,28.8,52.5,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
373.16,28.8,52.5,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
373.73,28.8,52.5,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
374.31,28.8,52.5,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
374.88,28.8,52.5,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
375.46,28.8,52.5,1,-1.84,60.05,0.79,243.35,-40.41,287.35
376.04,28.8,52.5,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
376.61,28.8,52.5,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
377.19,28.8,52.5,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
377.77,28.8,52.5,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
378.34,28.8,52.5,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
378.92,28.8,52.5,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
379.49,28.8,52.4,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
380.07,28.8,52.4,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
380.65,28.8,52.4,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
381.22,28.8,52.4,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
381.8,28.8,52.4,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
382.38,28.8,52.4,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
382.95,28.8,52.4,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
383.53,28.8,52.4,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
384.11,28.8,52.4,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
384.69,28.8,52.4,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
385.26,28.8,52.4,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
385.84,28.8,52.4,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
386.41,28.9,52.4,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
386.99,28.9,52.4,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
387.57,28.9,52.4,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
388.14,28.9,52.4,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
388.72,28.9,52.4,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
389.3,28.9,52.4,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
389.87,28.9,52.4,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
390.45,28.9,52.4,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
391.02,28.9,52.3,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
391.6,28.9,52.3,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
392.18,28.9,52.3,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
392.76,28.9,52.3,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
393.33,28.9,52.3,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
393.91,28.9,52.3,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
394.49,28.9,52.3,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
395.06,28.9,52.3,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
395.64,28.9,52.3,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
396.22,28.9,52.3,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
396.8,28.9,52.3,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
397.37,28.9,52.3,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
397.95,28.9,52.2,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
398.53,28.9,52.2,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
399.11,28.9,52.2,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
399.68,28.9,52.2,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
400.26,28.9,52.1,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
400.84,28.9,52.1,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
401.41,28.9,52.1,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
401.99,28.9,52.1,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
402.57,28.9,52.1,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
403.15,28.9,52.1,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
403.72,28.9,52.1,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
404.3,28.9,52.1,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
404.88,28.9,52.1,1,-6.46,57.66,-2.8,232.2,-45.03,274.09
405.45,28.9,52.1,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
406.03,28.9,52.1,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
406.61,28.9,52.1,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
407.19,28.9,52.1,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
407.76,28.9,52.1,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
408.34,28.9,52.1,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
408.92,28.9,52.1,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
409.49,28.9,52.1,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
410.07,28.9,52.1,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
410.65,28.9,52.1,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
411.23,28.9,52.1,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
411.8,29,52.1,1,-11.14,55.24,-6.44,220.9,-49.71,260.66
